Altitude/ft,time_pre/min,exercise_level,time_exposure/min,risk
26000,140,3,200,0.44
26000,140,3,210,0.46
26000,140,3,220,0.48
26000,140,3,230,0.49
26000,140,3,240,0.51
26000,160,3,10,0.01
26000,160,3,20,0.02
26000,160,3,30,0.03
26000,160,3,40,0.04
26000,160,3,50,0.06
26000,160,3,60,0.08
26000,160,3,70,0.1
26000,160,3,80,0.12
26000,160,3,90,0.15
26000,160,3,100,0.17
26000,160,3,110,0.19
26000,160,3,120,0.22
26000,160,3,130,0.24
26000,160,3,140,0.26
26000,160,3,150,0.28
26000,160,3,160,0.31
26000,160,3,170,0.33
26000,160,3,180,0.35
26000,160,3,190,0.37
26000,160,3,200,0.39
26000,160,3,210,0.41
26000,160,3,220,0.43
26000,160,3,230,0.44
26000,160,3,240,0.46
26000,180,3,10,0
26000,180,3,20,0.01
26000,180,3,30,0.02
26000,180,3,40,0.04
26000,180,3,50,0.05
26000,180,3,60,0.07
26000,180,3,70,0.09
26000,180,3,80,0.1
26000,180,3,90,0.12
26000,180,3,100,0.14
26000,180,3,110,0.16
26000,180,3,120,0.18
26000,180,3,130,0.2
26000,180,3,140,0.22
26000,180,3,150,0.24
26000,180,3,160,0.26
26000,180,3,170,0.28
26000,180,3,180,0.3
26000,180,3,190,0.32
26000,180,3,200,0.34
26000,180,3,210,0.36
26000,180,3,220,0.37
26000,180,3,230,0.39
26000,180,3,240,0.41
26000,200,3,10,0
26000,200,3,20,0.01
26000,200,3,30,0.02
26000,200,3,40,0.03
26000,200,3,50,0.04
26000,200,3,60,0.06
26000,200,3,70,0.07
26000,200,3,80,0.09
26000,200,3,90,0.1
26000,200,3,100,0.12
26000,200,3,110,0.14
26000,200,3,120,0.15
26000,200,3,130,0.17
26000,200,3,140,0.19
26000,200,3,150,0.21
26000,200,3,160,0.22
26000,200,3,170,0.24
26000,200,3,180,0.26
26000,200,3,190,0.28
26000,200,3,200,0.29
26000,200,3,210,0.31
26000,200,3,220,0.33
26000,200,3,230,0.34
26000,200,3,240,0.36
26000,220,3,10,0
26000,220,3,20,0.01
26000,220,3,30,0.02
26000,220,3,40,0.02
26000,220,3,50,0.03
26000,220,3,60,0.05
26000,220,3,70,0.06
26000,220,3,80,0.07
26000,220,3,90,0.08
26000,220,3,100,0.1
26000,220,3,110,0.11
26000,220,3,120,0.13
26000,220,3,130,0.14
26000,220,3,140,0.16
26000,220,3,150,0.17
26000,220,3,160,0.19
26000,220,3,170,0.21
26000,220,3,180,0.22
26000,220,3,190,0.24
26000,220,3,200,0.25
26000,220,3,210,0.27
26000,220,3,220,0.28
26000,220,3,230,0.3
26000,220,3,240,0.31
26000,240,3,10,0
26000,240,3,20,0.01
26000,240,3,30,0.01
26000,240,3,40,0.02
26000,240,3,50,0.03
26000,240,3,60,0.04
26000,240,3,70,0.05
26000,240,3,80,0.06
26000,240,3,90,0.07
26000,240,3,100,0.08
26000,240,3,110,0.09
26000,240,3,120,0.11
26000,240,3,130,0.12
26000,240,3,140,0.13
26000,240,3,150,0.15
26000,240,3,160,0.16
26000,240,3,170,0.17
26000,240,3,180,0.19
26000,240,3,190,0.2
26000,240,3,200,0.22
26000,240,3,210,0.23
26000,240,3,220,0.24
26000,240,3,230,0.26
26000,240,3,240,0.27
28000,0,3,10,0.04
28000,0,3,20,0.1
28000,0,3,30,0.17
28000,0,3,40,0.24
28000,0,3,50,0.31
28000,0,3,60,0.38
28000,0,3,70,0.44
28000,0,3,80,0.49
28000,0,3,90,0.54
28000,0,3,100,0.58
28000,0,3,110,0.62
28000,0,3,120,0.65
28000,0,3,130,0.68
28000,0,3,140,0.71
28000,0,3,150,0.73
28000,0,3,160,0.75
28000,0,3,170,0.77
28000,0,3,180,0.79
28000,0,3,190,0.8
28000,0,3,200,0.81
28000,0,3,210,0.82
28000,0,3,220,0.84
28000,0,3,230,0.85
28000,0,3,240,0.85
28000,20,3,10,0.03
28000,20,3,20,0.08
28000,20,3,30,0.14
28000,20,3,40,0.21
28000,20,3,50,0.27
28000,20,3,60,0.33
28000,20,3,70,0.39
28000,20,3,80,0.44
28000,20,3,90,0.49
28000,20,3,100,0.53
28000,20,3,110,0.57
28000,20,3,120,0.61
28000,20,3,130,0.64
28000,20,3,140,0.66
28000,20,3,150,0.69
28000,20,3,160,0.71
28000,20,3,170,0.73
28000,20,3,180,0.75
28000,20,3,190,0.76
28000,20,3,200,0.78
28000,20,3,210,0.79
28000,20,3,220,0.8
28000,20,3,230,0.82
28000,20,3,240,0.83
28000,40,3,10,0.02
28000,40,3,20,0.07
28000,40,3,30,0.12
28000,40,3,40,0.17
28000,40,3,50,0.23
28000,40,3,60,0.29
28000,40,3,70,0.34
28000,40,3,80,0.39
28000,40,3,90,0.44
28000,40,3,100,0.48
28000,40,3,110,0.52
28000,40,3,120,0.55
28000,40,3,130,0.59
28000,40,3,140,0.62
28000,40,3,150,0.64
28000,40,3,160,0.67
28000,40,3,170,0.69
28000,40,3,180,0.71
28000,40,3,190,0.72
28000,40,3,200,0.74
28000,40,3,210,0.76
28000,40,3,220,0.77
28000,40,3,230,0.78
28000,40,3,240,0.79
28000,60,3,10,0.02
28000,60,3,20,0.05
28000,60,3,30,0.1
28000,60,3,40,0.15
28000,60,3,50,0.2
28000,60,3,60,0.25
28000,60,3,70,0.3
28000,60,3,80,0.34
28000,60,3,90,0.39
28000,60,3,100,0.43
28000,60,3,110,0.47
28000,60,3,120,0.5
28000,60,3,130,0.54
28000,60,3,140,0.56
28000,60,3,150,0.59
28000,60,3,160,0.62
28000,60,3,170,0.64
28000,60,3,180,0.66
28000,60,3,190,0.68
28000,60,3,200,0.7
28000,60,3,210,0.72
28000,60,3,220,0.73
28000,60,3,230,0.74
28000,60,3,240,0.76
28000,80,3,10,0.02
28000,80,3,20,0.04
28000,80,3,30,0.08
28000,80,3,40,0.12
28000,80,3,50,0.17
28000,80,3,60,0.21
28000,80,3,70,0.25
28000,80,3,80,0.3
28000,80,3,90,0.34
28000,80,3,100,0.38
28000,80,3,110,0.42
28000,80,3,120,0.45
28000,80,3,130,0.48
28000,80,3,140,0.51
28000,80,3,150,0.54
28000,80,3,160,0.57
28000,80,3,170,0.59
28000,80,3,180,0.61
28000,80,3,190,0.63
28000,80,3,200,0.65
28000,80,3,210,0.67
28000,80,3,220,0.69
28000,80,3,230,0.7
28000,80,3,240,0.72
28000,100,3,10,0.01
28000,100,3,20,0.04
28000,100,3,30,0.07
28000,100,3,40,0.1
28000,100,3,50,0.14
28000,100,3,60,0.18
28000,100,3,70,0.22
28000,100,3,80,0.26
28000,100,3,90,0.29
28000,100,3,100,0.33
28000,100,3,110,0.37
28000,100,3,120,0.4
28000,100,3,130,0.43
28000,100,3,140,0.46
28000,100,3,150,0.49
28000,100,3,160,0.52
28000,100,3,170,0.54
28000,100,3,180,0.56
28000,100,3,190,0.58
28000,100,3,200,0.6
28000,100,3,210,0.62
28000,100,3,220,0.64
28000,100,3,230,0.66
28000,100,3,240,0.67
28000,120,3,10,0.01
28000,120,3,20,0.03
28000,120,3,30,0.05
28000,120,3,40,0.08
28000,120,3,50,0.12
28000,120,3,60,0.15
28000,120,3,70,0.18
28000,120,3,80,0.22
28000,120,3,90,0.25
28000,120,3,100,0.29
28000,120,3,110,0.32
28000,120,3,120,0.35
28000,120,3,130,0.38
28000,120,3,140,0.41
28000,120,3,150,0.44
28000,120,3,160,0.46
28000,120,3,170,0.49
28000,120,3,180,0.51
28000,120,3,190,0.53
28000,120,3,200,0.55
28000,120,3,210,0.57
28000,120,3,220,0.59
28000,120,3,230,0.61
28000,120,3,240,0.63
28000,140,3,10,0.01
28000,140,3,20,0.02
28000,140,3,30,0.04
28000,140,3,40,0.07
28000,140,3,50,0.1
28000,140,3,60,0.12
28000,140,3,70,0.15
28000,140,3,80,0.18
28000,140,3,90,0.22
28000,140,3,100,0.25
28000,140,3,110,0.28
28000,140,3,120,0.3
28000,140,3,130,0.33
28000,140,3,140,0.36
28000,140,3,150,0.39
28000,140,3,160,0.41
28000,140,3,170,0.44
28000,140,3,180,0.46
28000,140,3,190,0.48
28000,140,3,200,0.5
28000,140,3,210,0.52
28000,140,3,220,0.54
28000,140,3,230,0.56
28000,140,3,240,0.58
28000,160,3,10,0.01
28000,160,3,20,0.02
28000,160,3,30,0.04
28000,160,3,40,0.06
28000,160,3,50,0.08
28000,160,3,60,0.1
28000,160,3,70,0.13
28000,160,3,80,0.16
28000,160,3,90,0.18
28000,160,3,100,0.21
28000,160,3,110,0.24
28000,160,3,120,0.26
28000,160,3,130,0.29
28000,160,3,140,0.31
28000,160,3,150,0.34
28000,160,3,160,0.36
28000,160,3,170,0.39
28000,160,3,180,0.41
28000,160,3,190,0.43
28000,160,3,200,0.45
28000,160,3,210,0.47
28000,160,3,220,0.49
28000,160,3,230,0.51
28000,160,3,240,0.52
28000,180,3,10,0.01
28000,180,3,20,0.02
28000,180,3,30,0.03
28000,180,3,40,0.05
28000,180,3,50,0.07
28000,180,3,60,0.09
28000,180,3,70,0.11
28000,180,3,80,0.13
28000,180,3,90,0.15
28000,180,3,100,0.18
28000,180,3,110,0.2
28000,180,3,120,0.22
28000,180,3,130,0.25
28000,180,3,140,0.27
28000,180,3,150,0.29
28000,180,3,160,0.32
28000,180,3,170,0.34
28000,180,3,180,0.36
28000,180,3,190,0.38
28000,180,3,200,0.4
28000,180,3,210,0.42
28000,180,3,220,0.44
28000,180,3,230,0.45
28000,180,3,240,0.47
28000,200,3,10,0
28000,200,3,20,0.01
28000,200,3,30,0.02
28000,200,3,40,0.04
28000,200,3,50,0.05
28000,200,3,60,0.07
28000,200,3,70,0.09
28000,200,3,80,0.11
28000,200,3,90,0.13
28000,200,3,100,0.15
28000,200,3,110,0.17
28000,200,3,120,0.19
28000,200,3,130,0.21
28000,200,3,140,0.23
28000,200,3,150,0.25
28000,200,3,160,0.27
28000,200,3,170,0.29
28000,200,3,180,0.31
28000,200,3,190,0.33
28000,200,3,200,0.35
28000,200,3,210,0.37
28000,200,3,220,0.39
28000,200,3,230,0.4
28000,200,3,240,0.42
28000,220,3,10,0
28000,220,3,20,0.01
28000,220,3,30,0.02
28000,220,3,40,0.03
28000,220,3,50,0.04
28000,220,3,60,0.06
28000,220,3,70,0.07
28000,220,3,80,0.09
28000,220,3,90,0.11
28000,220,3,100,0.12
28000,220,3,110,0.14
28000,220,3,120,0.16
28000,220,3,130,0.18
28000,220,3,140,0.2
28000,220,3,150,0.21
28000,220,3,160,0.23
28000,220,3,170,0.25
28000,220,3,180,0.27
28000,220,3,190,0.29
28000,220,3,200,0.3
28000,220,3,210,0.32
28000,220,3,220,0.34
28000,220,3,230,0.35
28000,220,3,240,0.37
28000,240,3,10,0
28000,240,3,20,0.01
28000,240,3,30,0.02
28000,240,3,40,0.03
28000,240,3,50,0.04
28000,240,3,60,0.05
28000,240,3,70,0.06
28000,240,3,80,0.07
28000,240,3,90,0.09
28000,240,3,100,0.1
28000,240,3,110,0.12
28000,240,3,120,0.13
28000,240,3,130,0.15
28000,240,3,140,0.17
28000,240,3,150,0.18
28000,240,3,160,0.2
28000,240,3,170,0.21
28000,240,3,180,0.23
28000,240,3,190,0.25
28000,240,3,200,0.26
28000,240,3,210,0.28
28000,240,3,220,0.29
28000,240,3,230,0.31
28000,240,3,240,0.32
30000,0,3,10,0.03
30000,0,3,20,0.1
30000,0,3,30,0.19
30000,0,3,40,0.29
30000,0,3,50,0.38
30000,0,3,60,0.46
30000,0,3,70,0.54
30000,0,3,80,0.6
30000,0,3,90,0.65
30000,0,3,100,0.69
30000,0,3,110,0.73
30000,0,3,120,0.76
30000,0,3,130,0.79
30000,0,3,140,0.81
30000,0,3,150,0.83
30000,0,3,160,0.84
30000,0,3,170,0.86
30000,0,3,180,0.87
30000,0,3,190,0.88
30000,0,3,200,0.89
30000,0,3,210,0.9
30000,0,3,220,0.91
30000,0,3,230,0.91
30000,0,3,240,0.92
30000,20,3,10,0.03
30000,20,3,20,0.09
30000,20,3,30,0.17
30000,20,3,40,0.26
30000,20,3,50,0.35
30000,20,3,60,0.43
30000,20,3,70,0.5
30000,20,3,80,0.56
30000,20,3,90,0.61
30000,20,3,100,0.66
30000,20,3,110,0.7
30000,20,3,120,0.73
30000,20,3,130,0.76
30000,20,3,140,0.78
30000,20,3,150,0.8
30000,20,3,160,0.82
30000,20,3,170,0.84
30000,20,3,180,0.85
30000,20,3,190,0.86
30000,20,3,200,0.88
30000,20,3,210,0.89
30000,20,3,220,0.89
30000,20,3,230,0.9
30000,20,3,240,0.91
30000,40,3,10,0.02
30000,40,3,20,0.08
30000,40,3,30,0.15
30000,40,3,40,0.23
30000,40,3,50,0.31
30000,40,3,60,0.39
30000,40,3,70,0.46
30000,40,3,80,0.52
30000,40,3,90,0.58
30000,40,3,100,0.62
30000,40,3,110,0.66
30000,40,3,120,0.7
30000,40,3,130,0.73
30000,40,3,140,0.76
30000,40,3,150,0.78
30000,40,3,160,0.8
30000,40,3,170,0.82
30000,40,3,180,0.83
30000,40,3,190,0.85
30000,40,3,200,0.86
30000,40,3,210,0.87
30000,40,3,220,0.88
30000,40,3,230,0.89
30000,40,3,240,0.9
30000,60,3,10,0.02
30000,60,3,20,0.07
30000,60,3,30,0.13
30000,60,3,40,0.21
30000,60,3,50,0.28
30000,60,3,60,0.35
30000,60,3,70,0.42
30000,60,3,80,0.48
30000,60,3,90,0.54
30000,60,3,100,0.59
30000,60,3,110,0.63
30000,60,3,120,0.67
30000,60,3,130,0.7
30000,60,3,140,0.73
30000,60,3,150,0.75
30000,60,3,160,0.77
30000,60,3,170,0.79
30000,60,3,180,0.81
30000,60,3,190,0.83
30000,60,3,200,0.84
30000,60,3,210,0.85
30000,60,3,220,0.86
30000,60,3,230,0.87
30000,60,3,240,0.88
30000,80,3,10,0.02
30000,80,3,20,0.06
30000,80,3,30,0.12
30000,80,3,40,0.18
30000,80,3,50,0.25
30000,80,3,60,0.32
30000,80,3,70,0.39
30000,80,3,80,0.45
30000,80,3,90,0.5
30000,80,3,100,0.55
30000,80,3,110,0.59
30000,80,3,120,0.63
30000,80,3,130,0.67
30000,80,3,140,0.7
30000,80,3,150,0.72
30000,80,3,160,0.75
30000,80,3,170,0.77
30000,80,3,180,0.79
30000,80,3,190,0.8
30000,80,3,200,0.82
30000,80,3,210,0.83
30000,80,3,220,0.84
30000,80,3,230,0.85
30000,80,3,240,0.86
30000,100,3,10,0.02
30000,100,3,20,0.05
30000,100,3,30,0.1
30000,100,3,40,0.16
30000,100,3,50,0.22
30000,100,3,60,0.29
30000,100,3,70,0.35
30000,100,3,80,0.41
30000,100,3,90,0.46
30000,100,3,100,0.51
30000,100,3,110,0.56
30000,100,3,120,0.6
30000,100,3,130,0.63
30000,100,3,140,0.66
30000,100,3,150,0.69
30000,100,3,160,0.72
30000,100,3,170,0.74
30000,100,3,180,0.76
30000,100,3,190,0.78
30000,100,3,200,0.79
30000,100,3,210,0.81
30000,100,3,220,0.82
30000,100,3,230,0.83
30000,100,3,240,0.84
30000,120,3,10,0.01
30000,120,3,20,0.04
30000,120,3,30,0.09
30000,120,3,40,0.14
30000,120,3,50,0.2
30000,120,3,60,0.26
30000,120,3,70,0.32
30000,120,3,80,0.37
30000,120,3,90,0.43
30000,120,3,100,0.48
30000,120,3,110,0.52
30000,120,3,120,0.56
30000,120,3,130,0.6
30000,120,3,140,0.63
30000,120,3,150,0.66
30000,120,3,160,0.69
30000,120,3,170,0.71
30000,120,3,180,0.73
30000,120,3,190,0.75
30000,120,3,200,0.77
30000,120,3,210,0.78
30000,120,3,220,0.8
30000,120,3,230,0.81
30000,120,3,240,0.82
30000,140,3,10,0.01
30000,140,3,20,0.04
30000,140,3,30,0.08
30000,140,3,40,0.12
30000,140,3,50,0.18
30000,140,3,60,0.23
30000,140,3,70,0.29
30000,140,3,80,0.34
30000,140,3,90,0.39
30000,140,3,100,0.44
30000,140,3,110,0.48
30000,140,3,120,0.52
30000,140,3,130,0.56
30000,140,3,140,0.59
30000,140,3,150,0.62
30000,140,3,160,0.65
30000,140,3,170,0.68
30000,140,3,180,0.7
30000,140,3,190,0.72
30000,140,3,200,0.74
30000,140,3,210,0.76
30000,140,3,220,0.77
30000,140,3,230,0.79
30000,140,3,240,0.8
30000,160,3,10,0.01
30000,160,3,20,0.03
30000,160,3,30,0.07
30000,160,3,40,0.11
30000,160,3,50,0.16
30000,160,3,60,0.21
30000,160,3,70,0.26
30000,160,3,80,0.31
30000,160,3,90,0.35
30000,160,3,100,0.4
30000,160,3,110,0.44
30000,160,3,120,0.48
30000,160,3,130,0.52
30000,160,3,140,0.56
30000,160,3,150,0.59
30000,160,3,160,0.62
30000,160,3,170,0.64
30000,160,3,180,0.67
30000,160,3,190,0.69
30000,160,3,200,0.71
30000,160,3,210,0.73
30000,160,3,220,0.75
30000,160,3,230,0.76
30000,160,3,240,0.78
30000,180,3,10,0.01
30000,180,3,20,0.03
30000,180,3,30,0.06
30000,180,3,40,0.1
30000,180,3,50,0.14
30000,180,3,60,0.18
30000,180,3,70,0.23
30000,180,3,80,0.28
30000,180,3,90,0.32
30000,180,3,100,0.37
30000,180,3,110,0.41
30000,180,3,120,0.45
30000,180,3,130,0.48
30000,180,3,140,0.52
30000,180,3,150,0.55
30000,180,3,160,0.58
30000,180,3,170,0.61
30000,180,3,180,0.63
30000,180,3,190,0.66
30000,180,3,200,0.68
30000,180,3,210,0.7
30000,180,3,220,0.72
30000,180,3,230,0.73
30000,180,3,240,0.75
30000,200,3,10,0.01
30000,200,3,20,0.02
30000,200,3,30,0.05
30000,200,3,40,0.08
30000,200,3,50,0.12
30000,200,3,60,0.16
30000,200,3,70,0.2
30000,200,3,80,0.25
30000,200,3,90,0.29
30000,200,3,100,0.33
30000,200,3,110,0.37
30000,200,3,120,0.41
30000,200,3,130,0.45
30000,200,3,140,0.48
30000,200,3,150,0.51
30000,200,3,160,0.54
30000,200,3,170,0.57
30000,200,3,180,0.6
30000,200,3,190,0.62
30000,200,3,200,0.64
30000,200,3,210,0.67
30000,200,3,220,0.68
30000,200,3,230,0.7
30000,200,3,240,0.72
30000,220,3,10,0.01
30000,220,3,20,0.02
30000,220,3,30,0.04
30000,220,3,40,0.07
30000,220,3,50,0.1
30000,220,3,60,0.14
30000,220,3,70,0.18
30000,220,3,80,0.22
30000,220,3,90,0.26
30000,220,3,100,0.3
30000,220,3,110,0.34
30000,220,3,120,0.37
30000,220,3,130,0.41
30000,220,3,140,0.44
30000,220,3,150,0.48
30000,220,3,160,0.51
30000,220,3,170,0.53
30000,220,3,180,0.56
30000,220,3,190,0.59
30000,220,3,200,0.61
30000,220,3,210,0.63
30000,220,3,220,0.65
30000,220,3,230,0.67
30000,220,3,240,0.69
30000,240,3,10,0.01
30000,240,3,20,0.02
30000,240,3,30,0.04
30000,240,3,40,0.06
30000,240,3,50,0.09
30000,240,3,60,0.12
30000,240,3,70,0.16
30000,240,3,80,0.19
30000,240,3,90,0.23
30000,240,3,100,0.27
30000,240,3,110,0.3
30000,240,3,120,0.34
30000,240,3,130,0.37
30000,240,3,140,0.41
30000,240,3,150,0.44
30000,240,3,160,0.47
30000,240,3,170,0.5
30000,240,3,180,0.52
30000,240,3,190,0.55
30000,240,3,200,0.57
30000,240,3,210,0.6
30000,240,3,220,0.62
30000,240,3,230,0.64
30000,240,3,240,0.65
32000,0,3,10,0.04
32000,0,3,20,0.13
32000,0,3,30,0.23
32000,0,3,40,0.34
32000,0,3,50,0.44
32000,0,3,60,0.52
32000,0,3,70,0.59
32000,0,3,80,0.65
32000,0,3,90,0.7
32000,0,3,100,0.74
32000,0,3,110,0.77
32000,0,3,120,0.8
32000,0,3,130,0.82
32000,0,3,140,0.84
32000,0,3,150,0.86
32000,0,3,160,0.87
32000,0,3,170,0.88
32000,0,3,180,0.89
32000,0,3,190,0.9
32000,0,3,200,0.91
32000,0,3,210,0.92
32000,0,3,220,0.92
32000,0,3,230,0.93
32000,0,3,240,0.94
32000,20,3,10,0.04
32000,20,3,20,0.11
32000,20,3,30,0.21
32000,20,3,40,0.31
32000,20,3,50,0.4
32000,20,3,60,0.48
32000,20,3,70,0.55
32000,20,3,80,0.61
32000,20,3,90,0.67
32000,20,3,100,0.71
32000,20,3,110,0.74
32000,20,3,120,0.77
32000,20,3,130,0.8
32000,20,3,140,0.82
32000,20,3,150,0.84
32000,20,3,160,0.85
32000,20,3,170,0.87
32000,20,3,180,0.88
32000,20,3,190,0.89
32000,20,3,200,0.9
32000,20,3,210,0.91
32000,20,3,220,0.91
32000,20,3,230,0.92
32000,20,3,240,0.93
32000,40,3,10,0.03
32000,40,3,20,0.1
32000,40,3,30,0.18
32000,40,3,40,0.28
32000,40,3,50,0.36
32000,40,3,60,0.45
32000,40,3,70,0.52
32000,40,3,80,0.58
32000,40,3,90,0.63
32000,40,3,100,0.68
32000,40,3,110,0.71
32000,40,3,120,0.75
32000,40,3,130,0.77
32000,40,3,140,0.8
32000,40,3,150,0.82
32000,40,3,160,0.83
32000,40,3,170,0.85
32000,40,3,180,0.86
32000,40,3,190,0.87
32000,40,3,200,0.88
32000,40,3,210,0.89
32000,40,3,220,0.9
32000,40,3,230,0.91
32000,40,3,240,0.91
32000,60,3,10,0.03
32000,60,3,20,0.08
32000,60,3,30,0.16
32000,60,3,40,0.25
32000,60,3,50,0.33
32000,60,3,60,0.41
32000,60,3,70,0.48
32000,60,3,80,0.54
32000,60,3,90,0.6
32000,60,3,100,0.64
32000,60,3,110,0.68
32000,60,3,120,0.72
32000,60,3,130,0.75
32000,60,3,140,0.77
32000,60,3,150,0.79
32000,60,3,160,0.81
32000,60,3,170,0.83
32000,60,3,180,0.84
32000,60,3,190,0.86
32000,60,3,200,0.87
32000,60,3,210,0.88
32000,60,3,220,0.89
32000,60,3,230,0.89
32000,60,3,240,0.9
32000,80,3,10,0.02
32000,80,3,20,0.07
32000,80,3,30,0.14
32000,80,3,40,0.22
32000,80,3,50,0.3
32000,80,3,60,0.37
32000,80,3,70,0.44
32000,80,3,80,0.5
32000,80,3,90,0.56
32000,80,3,100,0.61
32000,80,3,110,0.65
32000,80,3,120,0.68
32000,80,3,130,0.72
32000,80,3,140,0.74
32000,80,3,150,0.77
32000,80,3,160,0.79
32000,80,3,170,0.81
32000,80,3,180,0.82
32000,80,3,190,0.84
32000,80,3,200,0.85
32000,80,3,210,0.86
32000,80,3,220,0.87
32000,80,3,230,0.88
32000,80,3,240,0.89
32000,100,3,10,0.02
32000,100,3,20,0.06
32000,100,3,30,0.12
32000,100,3,40,0.19
32000,100,3,50,0.27
32000,100,3,60,0.34
32000,100,3,70,0.4
32000,100,3,80,0.47
32000,100,3,90,0.52
32000,100,3,100,0.57
32000,100,3,110,0.61
32000,100,3,120,0.65
32000,100,3,130,0.68
32000,100,3,140,0.71
32000,100,3,150,0.74
32000,100,3,160,0.76
32000,100,3,170,0.78
32000,100,3,180,0.8
32000,100,3,190,0.81
32000,100,3,200,0.83
32000,100,3,210,0.84
32000,100,3,220,0.85
32000,100,3,230,0.86
32000,100,3,240,0.87
32000,120,3,10,0.02
32000,120,3,20,0.06
32000,120,3,30,0.11
32000,120,3,40,0.17
32000,120,3,50,0.24
32000,120,3,60,0.31
32000,120,3,70,0.37
32000,120,3,80,0.43
32000,120,3,90,0.48
32000,120,3,100,0.53
32000,120,3,110,0.58
32000,120,3,120,0.62
32000,120,3,130,0.65
32000,120,3,140,0.68
32000,120,3,150,0.71
32000,120,3,160,0.73
32000,120,3,170,0.75
32000,120,3,180,0.77
32000,120,3,190,0.79
32000,120,3,200,0.81
32000,120,3,210,0.82
32000,120,3,220,0.83
32000,120,3,230,0.84
32000,120,3,240,0.85
32000,140,3,10,0.01
32000,140,3,20,0.05
32000,140,3,30,0.1
32000,140,3,40,0.15
32000,140,3,50,0.21
32000,140,3,60,0.27
32000,140,3,70,0.33
32000,140,3,80,0.39
32000,140,3,90,0.45
32000,140,3,100,0.49
32000,140,3,110,0.54
32000,140,3,120,0.58
32000,140,3,130,0.62
32000,140,3,140,0.65
32000,140,3,150,0.68
32000,140,3,160,0.7
32000,140,3,170,0.73
32000,140,3,180,0.75
32000,140,3,190,0.76
32000,140,3,200,0.78
32000,140,3,210,0.8
32000,140,3,220,0.81
32000,140,3,230,0.82
32000,140,3,240,0.83
32000,160,3,10,0.01
32000,160,3,20,0.04
32000,160,3,30,0.08
32000,160,3,40,0.13
32000,160,3,50,0.19
32000,160,3,60,0.25
32000,160,3,70,0.3
32000,160,3,80,0.36
32000,160,3,90,0.41
32000,160,3,100,0.46
32000,160,3,110,0.5
32000,160,3,120,0.54
32000,160,3,130,0.58
32000,160,3,140,0.61
32000,160,3,150,0.64
32000,160,3,160,0.67
32000,160,3,170,0.69
32000,160,3,180,0.72
32000,160,3,190,0.74
32000,160,3,200,0.76
32000,160,3,210,0.77
32000,160,3,220,0.79
32000,160,3,230,0.8
32000,160,3,240,0.81
32000,180,3,10,0.01
32000,180,3,20,0.04
32000,180,3,30,0.07
32000,180,3,40,0.12
32000,180,3,50,0.17
32000,180,3,60,0.22
32000,180,3,70,0.27
32000,180,3,80,0.32
32000,180,3,90,0.37
32000,180,3,100,0.42
32000,180,3,110,0.46
32000,180,3,120,0.5
32000,180,3,130,0.54
32000,180,3,140,0.58
32000,180,3,150,0.61
32000,180,3,160,0.64
32000,180,3,170,0.66
32000,180,3,180,0.69
32000,180,3,190,0.71
32000,180,3,200,0.73
32000,180,3,210,0.74
32000,180,3,220,0.76
32000,180,3,230,0.78
32000,180,3,240,0.79
32000,200,3,10,0.01
32000,200,3,20,0.03
32000,200,3,30,0.06
32000,200,3,40,0.1
32000,200,3,50,0.15
32000,200,3,60,0.19
32000,200,3,70,0.24
32000,200,3,80,0.29
32000,200,3,90,0.34
32000,200,3,100,0.38
32000,200,3,110,0.43
32000,200,3,120,0.47
32000,200,3,130,0.5
32000,200,3,140,0.54
32000,200,3,150,0.57
32000,200,3,160,0.6
32000,200,3,170,0.63
32000,200,3,180,0.65
32000,200,3,190,0.67
32000,200,3,200,0.7
32000,200,3,210,0.71
32000,200,3,220,0.73
32000,200,3,230,0.75
32000,200,3,240,0.76
32000,220,3,10,0.01
32000,220,3,20,0.03
32000,220,3,30,0.05
32000,220,3,40,0.09
32000,220,3,50,0.13
32000,220,3,60,0.17
32000,220,3,70,0.22
32000,220,3,80,0.26
